week_year,city,kitchen,brand_name,orders,gmv_nac
2026-08-10,Bogotá,36 VILLA DEL PRADO,Señor Burrito Turbo,4,118000
2026-08-10,Bogotá,01 USAQUEN,House Of Burgers Turbo,4,163500
2026-08-10,Cali,22 SANTA MONICA,La Casa Mexicana Turbo,4,193300
2026-08-10,Medellín,12 LAURELES,House Of Burgers Turbo,4,260500
2026-08-10,Barranquilla,32 BARRANQUILLA,Desayunos mi Tierrita Turbo,4,99700
2026-08-10,Bogotá,01 USAQUEN,The Egg Spot Turbo,4,142200
2026-08-10,Bogotá,69 ARRECIFE,Bottaniko Turbo,3,86300
2026-08-10,Bogotá,03 CHAPINERO,House Of Burgers Turbo,3,397700
2026-08-10,Bogotá,02 PARQUE 93,The Breakfast Club Turbo,3,184200
2026-08-10,Bogotá,36 VILLA DEL PRADO,Casa Árabe Turbo,3,166900
2026-08-10,Cali,24 SAN FERNANDO,Vicio Turbo,3,98800
2026-08-10,Bogotá,71 CEDRITOS,Almuerzos de la Casa Turbo,3,132400
2026-08-10,Barranquilla,32 BARRANQUILLA,Cacerola Turbo,3,196000
2026-08-10,Bucaramanga,42 CABECERA,Bottaniko Turbo,3,119300
2026-08-10,Barranquilla,32 BARRANQUILLA,Desgranados & Co Turbo,3,186600
2026-08-10,Bogotá,36 VILLA DEL PRADO,Acpm Corrientazo Turbo,3,74600
2026-08-10,Cali,46 INGENIO,Casa Árabe Turbo,3,145500
2026-08-10,Bucaramanga,42 CABECERA,The Egg Spot Turbo,3,151500
