Semana,Ciudad,Marca,Store ID,Store Name,Cocina,Avg RTWT (limpio),Current Size (m),Final Size (m)
25/5/2026,Cali,Desayunos de la Abuela - Turbo,CO900446306,Desayunos de la Abuela San Fernando - Turbo,San Fernando,5.88,2400.0,2400.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900409673,Brunch & Munch Castellana - Turbo,Parque 93 / Castellana,5.74,2400.0,2400.0
25/5/2026,Barranquilla,Desayuno Mi Tierrita - Turbo,CO900465156,Desayuno Mi Tierrita Barranquilla - Turbo,Barranquilla,5.63,2400.0,2400.0
25/5/2026,Cali,Cacerola - Turbo,CO900416207,Cacerola Santa Monica - Cali - Turbo,Santa Mónica,5.63,2400.0,3000.0
25/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900442051,Pret Sandwich Bistro Colina - Turbo,Colina,5.58,2400.0,2400.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900439228,Ñamguchería Colina - Turbo,Colina,5.57,2400.0,2400.0
25/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900463764,Numa - Cocina Mediterranea Colina - Turbo,Colina,5.48,2400.0,2400.0
25/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900470908,La Cuadra Desayunos Caseros Kennedy - Turbo,Kennedy,5.47,2400.0,2400.0
25/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900467499,La Cuadra Desayunos Caceros - Villa del Prado - Turbo,Villa del Prado,5.41,2400.0,2400.0
25/5/2026,Cali,Ñamgucheria Sandwiches - Turbo,CO900439227,Ñamguchería San Fernando - Turbo,San Fernando,5.39,2400.0,2400.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900439230,Ñamguchería Villa del Prado - Turbo,Villa del Prado,5.35,2400.0,2400.0
25/5/2026,Cali,Foodology Court - Turbo,CO900465152,Foodology Santa Mónica Clo - Turbo Calle 34 Norte 2bn 33,Santa Mónica,5.35,2700.0,2700.0
25/5/2026,Cali,Dembow - Turbo,CO900473655,Dembow - San Fernando - Turbo,San Fernando,5.27,2400.0,3000.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900465171,Brunch & Munch Cl 109 - Turbo,Calle 109,5.26,2400.0,2400.0
25/5/2026,Bogotá,Burritos & Co - Turbo,CO900476014,Burritos & Co Chico - Turbo,Chicó,5.24,2700.0,2400.0
25/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900463744,Desayunos de la Abuela Cl 109 - Turbo,Calle 109,5.22,2400.0,2400.0
25/5/2026,Cali,Mr Beast Burger - Turbo,CO900407413,Mr Beast Santa Mónica (Cali Norte) - Turbo,Santa Mónica,5.15,2400.0,2400.0
25/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475213,The Breakfast Club Chico - Turbo,Chicó,4.99,2400.0,2400.0
25/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475286,The Breakfast Club Calle 93 - Turbo,Parque 93 / Castellana,4.98,2400.0,2400.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900463788,Ñamgucheria Cl 109 - Turbo,Calle 109,4.93,2400.0,2400.0
25/5/2026,Cali,Monteverde - Turbo,CO900450778,Monteverde Santa Monica - Turbo,Santa Mónica,4.92,2400.0,2400.0
25/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900475371,Mr Beast Cl 109 - Turbo,Calle 109,4.87,2400.0,2400.0
25/5/2026,Medellín,Acpm Corrientazo - Turbo,CO900473538,Acpm Corrientazo Envigado - Turbo,Envigado,,2400.0,2400.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900420483,Brunch & Munch - Chicó - Turbo,Chicó,4.81,2400.0,2400.0
25/5/2026,Bogotá,Foodology Court - Turbo,CO900465145,Foodology Colina - Turbo Carrera 53 #137a-26,Colina,4.76,2400.0,2400.0
25/5/2026,Cali,Desayunos de la Abuela - Turbo,CO900446316,Desayunos de la Abuela Santa Monica - Turbo,Santa Mónica,4.72,2400.0,2400.0
25/5/2026,Bucaramanga,Brunch & Munch - Turbo,CO900426741,Brunch & Munch Bucaramanga - Turbo,Cabecera (Bga),4.67,2400.0,2400.0
25/5/2026,Cali,Green House Fd - Turbo,CO900438450,Green House Santa Monica - Turbo,Santa Mónica,4.67,3000.0,2400.0
25/5/2026,Bogotá,Cacerola - Turbo,CO900473674,Cacerola - Kennedy - Turbo,Kennedy,4.63,2400.0,2400.0
25/5/2026,Bogotá,Cinnabon - Turbo,CO900476080,Cinnabon Colina - Turbo,Colina,4.61,2400.0,2400.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900488848,Honest Food Arrecife - Turbo,Arrecife,5.41,3000.0,2400.0
25/5/2026,Bogotá,Señor Burrito. - Turbo,CO900488996,Señor Burrito Arrecife - Turbo,Arrecife,4.63,3000.0,2400.0
25/5/2026,Medellín,Acpm Corrientazo - Turbo,CO900467505,Acpm Corrientazo Laureles - Turbo,Laureles,1.0,2700.0,3000.0
25/5/2026,Medellín,Acpm Corrientazo - Turbo,CO900467512,Acpm Corrientazo Manila - Turbo,Manila,0.88,3000.0,3000.0
25/5/2026,Bogotá,Dembow - Turbo,CO900473656,Dembow - Usaquen - Turbo,Usaquén,4.47,2400.0,3000.0
25/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900409678,Mr Beast Chapinero - Turbo,Chapinero,4.47,2400.0,2400.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900410119,Brunch & Munch Villa del Prado  - Turbo,Villa del Prado,4.45,2400.0,2400.0
25/5/2026,Cali,Honest Food Fdl - Turbo,CO900472144,Honest Food Santa Monica - Turbo,Santa Mónica,4.43,2400.0,2400.0
25/5/2026,Bogotá,La Cuadra - Turbo,CO900420510,La Cuadra - Colina - Turbo,Colina,4.42,2400.0,2400.0
25/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900463746,Numa Cocina Mediterranea Calle 93 - Turbo,Parque 93 / Castellana,4.42,2400.0,2400.0
25/5/2026,Bogotá,Dembow - Turbo,CO900473645,Dembow - Chapinero - Turbo,Chapinero,4.37,2400.0,2400.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900420519,Brunch And Munch - Kennedy - Turbo,Kennedy,4.35,2400.0,2400.0
25/5/2026,Bogotá,Sanduches el Jefe - Turbo,CO900419503,Sandwich El Jefe Castellana - Turbo,Parque 93 / Castellana,4.35,2400.0,2400.0
25/5/2026,Barranquilla,Sanduches el Jefe - Turbo,CO900419499,Sandwich el Jefe Barranquilla - Turbo Cra. 45  353,Barranquilla,4.34,2400.0,2400.0
25/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475287,The Breakfast Club Villa Del Prado - Turbo,Villa del Prado,4.34,2400.0,2400.0
25/5/2026,Cali,Foodology Court - Turbo,CO900465149,Foodology San Fernando - Turbo Carrera 38 #5e-9,San Fernando,4.32,2400.0,2400.0
25/5/2026,Barranquilla,Mr Beast Burger - Turbo,CO900405269,Mr Beast Barranquilla Norte - Turbo Urgencias Eps Sanitas 284,Barranquilla,4.27,2400.0,2400.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900472142,Honest Food Colina - Turbo,Colina,4.27,2400.0,2400.0
25/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900473560,Desayunos de la Abuela Kennedy - Turbo,Kennedy,4.27,2400.0,2400.0
25/5/2026,Bucaramanga,The Breakfast Club - Turbo,CO900475208,The Breakfast Club Cabecera - Turbo,Cabecera (Bga),4.27,2700.0,3000.0
25/5/2026,Bogotá,La Cuadra - Turbo,CO900416198,La Cuadra - Villa del Prado - Turbo,Villa del Prado,4.24,2400.0,2400.0
25/5/2026,Medellín,Alba Vegetarian - Turbo,CO900472648,Alba Vegetarian - Envigado Carrera 42 #40C 301 - Turbo,Envigado,,2400.0,2400.0
25/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900446318,Desayunos de la Abuela Villa Del Prado - Turbo,Villa del Prado,4.16,2400.0,2400.0
25/5/2026,Bogotá,Dembow - Turbo,CO900473651,Dembow - Villa Del Prado - Turbo,Villa del Prado,3.98,2700.0,2400.0
25/5/2026,Bogotá,Sanduches el Jefe - Turbo,CO900419501,Sandwich el Jefe Villa Del Prado - Turbo Carrera 55  243,Villa del Prado,3.96,2700.0,2700.0
25/5/2026,Bogotá,Foodology Court - Turbo,CO900465148,Foodology 93 - Turbo Calle 93 #45a-16,Parque 93 / Castellana,3.94,2400.0,2400.0
25/5/2026,Medellín,Alba Vegetarian - Turbo,CO900443008,Alba Vegetarian - Laureles - Turbo,Laureles,3.61,2700.0,3000.0
25/5/2026,Bucaramanga,Foodology Court - Turbo,CO900465153,Foodology Cabecera - Turbo,Cabecera (Bga),3.88,3000.0,3000.0
25/5/2026,Cali,The Breakfast Club - Turbo,CO900475288,The Breakfast Club San Fernando - Turbo,San Fernando,3.86,2400.0,2400.0
25/5/2026,Bogotá,Acpm Corrientazo - Turbo,CO900467513,Acpm Corrientazo Colina - Turbo,Colina,3.85,2400.0,2400.0
25/5/2026,Bogotá,Cinnabon - Turbo,CO900415448,Cinnabon Chicó - Turbo,Chicó,3.84,2700.0,3000.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900475462,Honest Food Kennedy - Turbo,Kennedy,3.84,2400.0,2400.0
25/5/2026,Bogotá,Sanduches el Jefe - Turbo,CO900420513,Sandwich el Jefe Kennedy - Turbo,Kennedy,3.83,2700.0,3000.0
25/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900470911,La Cuadra Desayunos Caseros Andes - Turbo,Andes,3.83,2400.0,2400.0
25/5/2026,Barranquilla,Dembow - Turbo,CO900473647,Dembow - Barranquilla Nte - Turbo,Barranquilla,3.82,3000.0,3000.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900488275,Brunch & Munch Arrecife - Turbo,Arrecife,4.58,3000.0,2400.0
25/5/2026,Bogotá,Avocalia Turbo,CO900420305,Avocalia - Colina - Turbo,Colina,3.82,2400.0,2400.0
25/5/2026,Cali,Monteverde - Turbo,CO900450772,Monteverde San Fernando - Turbo,San Fernando,3.81,2700.0,2700.0
25/5/2026,Medellín,Alba Vegetarian - Turbo,CO900443014,Alba Vegetarian - Manila - Turbo,Manila,1.17,3000.0,3000.0
25/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900470306,Pret Sandwich Bistro Chico - Turbo,Chicó,3.76,2700.0,3000.0
25/5/2026,Bogotá,Selvatiko. - Turbo,CO900476479,Selvatiko Chico - Turbo,Chicó,3.75,3000.0,3000.0
25/5/2026,Cali,Honest Food Fdl - Turbo,CO900472139,Honest Food San Fernando - Turbo,San Fernando,3.75,2700.0,3000.0
25/5/2026,Bogotá,Selvatiko. - Turbo,CO900475124,Selvatiko. Colina - Turbo,Colina,3.74,3000.0,3000.0
25/5/2026,Bogotá,Bottaniko - Turbo,CO900443508,Bottaniko - Cll 93 - Turbo,Parque 93 / Castellana,3.73,2400.0,2400.0
25/5/2026,Barranquilla,The Breakfast Club - Turbo,CO900475211,The Breakfast Club Barranquilla - Turbo,Barranquilla,3.71,2700.0,2700.0
25/5/2026,Bucaramanga,Numa Cocina Mediterranea - Turbo,CO900463748,Cocina Mediterranea Cabecera - Turbo,Cabecera (Bga),3.71,2400.0,2400.0
25/5/2026,Cali,Avocalia Turbo,CO900407400,Avocalia Santa Monica - Cali - Turbo,Santa Mónica,3.69,2700.0,3000.0
25/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900475346,Alba Vegetarian Chico - Turbo,Chicó,3.68,3000.0,3000.0
25/5/2026,Cali,Burritos & Co - Turbo,CO900410573,Burritos And Co Cali - Turbo,Otra,3.68,2700.0,3000.0
25/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900464394,Pret Sandwich Bistro Cl 109 - Turbo,Calle 109,3.67,2400.0,2400.0
25/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900473540,Alba Vegetarian - Kennedy Calle 26 Sur #72c 258 - Turbo,Kennedy,3.65,2700.0,3000.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900409672,Brunch & Munch Chapinero - Turbo,Chapinero,3.62,2400.0,2400.0
25/5/2026,Medellín,Almuerzos D´la Casa - Turbo,CO900483393,Almuerzos D´la Casa - Envigado - Turbo,Envigado,,2400.0,2400.0
25/5/2026,Cali,Avocalia Turbo,CO900405544,Avocalia Cali - San Fernando - Turbo,San Fernando,3.58,2400.0,2400.0
25/5/2026,Bogotá,Mañanero Diario - Turbo,CO900476020,Mañanero Diario Chico - Turbo,Chicó,3.55,3000.0,3000.0
25/5/2026,Bogotá,Selvatiko. - Turbo,CO900475116,Selvatiko. Chapinero - Turbo,Chapinero,3.53,2400.0,3000.0
25/5/2026,Cali,Dembow - Turbo,CO900473646,Dembow - Santa Mónica - Turbo,Santa Mónica,3.52,2400.0,2400.0
25/5/2026,Bogotá,Desayunos de la Abuela - Turbo,CO900473561,Desayunos de la Abuela Andes - Turbo,Andes,3.51,2400.0,2400.0
25/5/2026,Bogotá,Green House Fd - Turbo,CO900488845,Green House Arrecife - Turbo,Arrecife,4.57,3000.0,2400.0
25/5/2026,Medellín,Almuerzos D´la Casa - Turbo,CO900471207,Almuerzos D´la Casa - Laureles - Turbo,Laureles,2.41,2700.0,3000.0
25/5/2026,Bucaramanga,Selvatiko. - Turbo,CO900475119,Selvatiko. Cabecera - Turbo,Cabecera (Bga),3.45,3000.0,3000.0
25/5/2026,Bogotá,Burrito Cantina - Turbo,CO900467387,Burrito Cantina Castellana - Turbo,Parque 93 / Castellana,3.43,2700.0,2400.0
25/5/2026,Bogotá,House Of Salads - Turbo,CO900445676,House Of Salad Colina - Turbo,Colina,3.41,2700.0,3000.0
25/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900416172,Pret Sandwich Bistro Chapinero - Turbo,Chapinero,3.41,2400.0,2400.0
25/5/2026,Cali,Burritos & Co - Turbo,CO900410569,Burritos & CO Cali - San Fernando - Turbo,San Fernando,3.41,2700.0,3000.0
25/5/2026,Bogotá,Acpm Corrientazo - Turbo,CO900467511,Acpm Corrientazo Castellana - Turbo,Parque 93 / Castellana,3.39,2400.0,2400.0
25/5/2026,Medellín,Almuerzos D´la Casa - Turbo,CO900471213,Almuerzos D´la Casa - Manila - Turbo,Manila,1.19,3000.0,3000.0
25/5/2026,Bogotá,Sanduches el Jefe - Turbo,CO900420512,Sandwich el Jefe Colina - Turbo,Colina,3.38,2400.0,2400.0
25/5/2026,Cali,La Cuadra - Turbo,CO900416195,La Cuadra Santa Monica - Cali - Turbo,Santa Mónica,3.37,3000.0,3000.0
25/5/2026,Cali,Local Cocina Consciente - Turbo,CO900477097,Local - Cocina Consciente San Fernando - Turbo,San Fernando,3.35,2700.0,3000.0
25/5/2026,Cali,Almuerzos D´la Casa - Turbo,CO900471211,Almuerzos D´la Casa - San Fernando - Turbo,San Fernando,3.34,3000.0,3000.0
25/5/2026,Bucaramanga,Burrito Cantina - Turbo,CO900467384,Burrito Cantina Bucaramanga - Turbo,Cabecera (Bga),3.33,2400.0,2400.0
25/5/2026,Medellín,Avocalia Turbo,CO900405545,Avocalia - Manila - Turbo,Manila,1.13,3000.0,3000.0
25/5/2026,Bogotá,Monteverde - Turbo,CO900450767,Monteverde Colina - Turbo,Colina,3.29,2700.0,3000.0
25/5/2026,Cartagena,Mr Beast Burger - Turbo,CO900481990,Mr Beast Cartagena - Turbo,Cartagena,3.29,2400.0,2400.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900439229,Ñamguchería Castellana - Turbo,Parque 93 / Castellana,3.27,2400.0,2400.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900463745,Honest Food Cl 109 - Turbo,Calle 109,3.26,2700.0,3000.0
25/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475207,The Breakfast Club Kennedy - Turbo,Kennedy,3.26,2400.0,2400.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900473584,Ñamguchería Andes - Turbo,Andes,3.25,2400.0,2400.0
25/5/2026,Bogotá,Cacerola - Turbo,CO900416214,Cacerola Castellana - Turbo,Parque 93 / Castellana,3.25,2400.0,2400.0
25/5/2026,Cali,Acpm Corrientazo - Turbo,CO900467504,Acpm Corrientazo San Fernando - Turbo,San Fernando,3.25,3000.0,3000.0
25/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900405271,Mr Beast Villa Del Prado - Turbo,Villa del Prado,3.23,2400.0,2400.0
25/5/2026,Cali,Alba Vegetarian - Turbo,CO900443016,Alba Vegetarian - San Fernando - Turbo,San Fernando,3.23,2700.0,3000.0
25/5/2026,Bogotá,Burritos & Co - Turbo,CO900420641,Burritos And Co - Colina - Turbo,Colina,3.22,2700.0,3000.0
25/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900420303,Mr Beast Kennedy - Turbo,Kennedy,3.22,2400.0,2400.0
25/5/2026,Bogotá,Señor Burrito. - Turbo,CO900467418,Señor Burrito 93 - Turbo,Parque 93 / Castellana,3.22,2400.0,2400.0
25/5/2026,Cali,Green House Fd - Turbo,CO900438444,Green House San Fernando - Turbo,San Fernando,3.21,2400.0,2400.0
25/5/2026,Medellín,Avocalia Turbo,CO900405766,Avocalia Laureles - Turbo,Laureles,2.31,2700.0,3000.0
25/5/2026,Bucaramanga,Cacerola - Turbo,CO900473672,Cacerola - Cabecera - Turbo,Cabecera (Bga),3.19,2400.0,2400.0
25/5/2026,Bogotá,Señor Burrito. - Turbo,CO900464393,Señor Burrito 109 - Turbo,Calle 109,3.17,3000.0,3000.0
25/5/2026,Bogotá,Burritos & Co - Turbo,CO900464311,Burritos & Co Cl 109 - Turbo,Calle 109,3.16,2700.0,3000.0
25/5/2026,Cartagena,Ñamgucheria Sandwiches - Turbo,CO900481992,Ñamguchería Cartagena - Turbo,Cartagena,3.15,2700.0,3000.0
25/5/2026,Barranquilla,Pret Sandwich Bistro - Turbo,CO900416176,Pret Sandwich Bistro Barranquilla Nte - Turbo,Barranquilla,3.14,2700.0,3000.0
25/5/2026,Cali,House Of Salads - Turbo,CO900445681,House Of Salad Santa Monica - Turbo,Santa Mónica,3.14,2400.0,2400.0
25/5/2026,Bogotá,Mañanero Diario - Turbo,CO900443500,Mañanero diario Chapinero - Turbo,Chapinero,3.13,2400.0,2100.0
25/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900476061,Cocina Mediterranea Andes - Turbo,Andes,2.98,2400.0,2400.0
25/5/2026,Bogotá,House Of Salads - Turbo,CO900445682,House Of Salad Chico - Turbo,Chicó,2.97,2700.0,3000.0
25/5/2026,Bogotá,Pret Sandwich Bistro - Turbo,CO900416549,Pret Sandwich Bistro 93 - Turbo,Parque 93 / Castellana,2.96,3000.0,3000.0
25/5/2026,Barranquilla,Honest Food Fdl - Turbo,CO900472141,Honest Food Barranquilla - Turbo,Barranquilla,2.95,2700.0,3000.0
25/5/2026,Bucaramanga,House Of Salads - Turbo,CO900476073,House Of Salads Cabecera - Turbo,Cabecera (Bga),2.94,3000.0,2400.0
25/5/2026,Bogotá,Bottaniko - Turbo,CO900475790,Bottaniko - Kennedy - Turbo,Kennedy,2.93,3000.0,3000.0
25/5/2026,Cali,House Of Salads - Turbo,CO900445671,House Of Salad San Fernando - Turbo,San Fernando,2.92,3000.0,2400.0
25/5/2026,Medellín,Bottaniko - Turbo,CO900472879,Bottaniko - Envigado - Turbo,Envigado,,2400.0,2400.0
25/5/2026,Bogotá,La Cuadra - Turbo,CO900416192,La Cuadra - Castellana - Turbo,Parque 93 / Castellana,2.84,2400.0,2400.0
25/5/2026,Bogotá,Dembow - Turbo,CO900473654,Dembow - Colina - Turbo,Colina,2.83,2400.0,2400.0
25/5/2026,Medellín,Bottaniko - Turbo,CO900443506,Bottaniko Laureles - Turbo,Laureles,2.0,2700.0,3000.0
25/5/2026,Bogotá,Bottaniko - Turbo,CO900443516,Bottaniko - Colina - Turbo,Colina,2.81,2400.0,3000.0
25/5/2026,Barranquilla,Brunch & Munch - Turbo,CO900405255,Brunch & Munch Barranquilla - Turbo,Barranquilla,2.78,2400.0,2400.0
25/5/2026,Bogotá,Mr Beast Burger - Turbo,CO900409677,Mr Beast Castellana - Turbo,Parque 93 / Castellana,2.78,2400.0,2400.0
25/5/2026,Cali,Mañanero Diario - Turbo,CO900443498,Mañanero Diario Santa Mónica (Cali Norte) - Turbo,Santa Mónica,2.78,3000.0,3000.0
25/5/2026,Medellín,Bottaniko - Turbo,CO900443512,Bottaniko Manila - Medellin - Turbo,Manila,1.0,3000.0,3000.0
25/5/2026,Bogotá,Green House Fd - Turbo,CO900438446,Green House Kennedy - Turbo,Kennedy,2.76,2700.0,3000.0
25/5/2026,Bogotá,Brunch & Munch - Turbo,CO900426740,Brunch & Munch Andes - Turbo,Andes,2.76,2400.0,2400.0
25/5/2026,Bogotá,Numa Cocina Mediterranea - Turbo,CO900476062,Cocina Mediterranea Kennedy - Turbo,Kennedy,2.74,2400.0,2400.0
25/5/2026,Barranquilla,Mañanero Diario - Turbo,CO900443503,Mañanero diario Barranquilla Norte - Turbo CHURNEADO,Barranquilla,2.73,2400.0,3000.0
25/5/2026,Bogotá,Foodology Court - Turbo,CO900471304,Foodology Kennedy - Turbo,Kennedy,2.73,2400.0,2400.0
25/5/2026,Medellín,Brunch & Munch - Turbo,CO900405253,Brunch & Munch Laureles - Turbo,Laureles,3.31,2700.0,3000.0
25/5/2026,Cali,Alba Vegetarian - Turbo,CO900443011,Alba Vegetarian - Santa Monica - Turbo,Santa Mónica,2.72,2400.0,2400.0
25/5/2026,Bogotá,Monteverde - Turbo,CO900463719,Monteverde Cl 109 - Turbo,Calle 109,2.71,2700.0,3000.0
25/5/2026,Bogotá,la Cuadra Desayunos Caseros - Turbo,CO900467493,La Cuadra Desayunos Caseros Usaquen - Turbo,Usaquén,2.71,3000.0,3000.0
25/5/2026,Bogotá,Mañanero Diario - Turbo,CO900443497,Mañanero diario Colina - Turbo,Colina,2.71,2700.0,3000.0
25/5/2026,Bogotá,Almuerzos D´la Casa - Turbo,CO900475129,Almuerzos D` La Casa - Kennedy - Turbo,Kennedy,2.69,2700.0,3000.0
25/5/2026,Bogotá,Alba Vegetarian - Turbo,CO900475345,Alba Vegetarian Cl 109 - Turbo,Calle 109,2.68,2700.0,3000.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900439225,Ñamguchería Chapinero - Turbo,Chapinero,2.68,2400.0,2400.0
25/5/2026,Bucaramanga,Monteverde - Turbo,CO900450765,Monteverde Cabecera - Turbo,Cabecera (Bga),2.68,3000.0,3000.0
25/5/2026,Bogotá,Green House Fd - Turbo,CO900438447,Green House Villa Del Prado - Turbo Cra. 55  243,Villa del Prado,2.66,2700.0,3000.0
25/5/2026,Bogotá,House Of Salads - Turbo,CO900445677,House Of Salad Villa del Prado - Turbo,Villa del Prado,2.66,3000.0,3000.0
25/5/2026,Cali,Cacerola - Turbo,CO900416209,Cacerola Cali - San Fernando - Turbo,San Fernando,2.66,2400.0,2400.0
25/5/2026,Cali,Almuerzos D´la Casa - Turbo,CO900471208,Almuerzos D´la Casa - Santa Monica - Turbo,Santa Mónica,2.66,2700.0,3000.0
25/5/2026,Cali,Burrito Cantina - Turbo,CO900467383,Burrito Cantina San Fernando - Turbo,San Fernando,2.64,2700.0,3000.0
25/5/2026,Medellín,Brunch & Munch - Turbo,CO900405254,Brunch & Munch Manila - Medellin - Turbo,Manila,1.58,3000.0,3000.0
25/5/2026,Barranquilla,Burrito Cantina - Turbo,CO900467386,Burrito Cantina Barranquilla Norte - Turbo,Barranquilla,2.63,2700.0,2700.0
25/5/2026,Cali,Cinnabon - Turbo,CO900405124,Cinnabon San Fernando - Turbo,San Fernando,2.63,2700.0,3000.0
25/5/2026,Medellín,Burrito Cantina - Turbo,CO900473551,Burrito Cantina Envigado - Turbo,Envigado,,2400.0,2400.0
25/5/2026,Bogotá,Dembow - Turbo,CO900473650,Dembow - Andes - Turbo,Andes,2.62,3000.0,3000.0
25/5/2026,Bucaramanga,Dembow - Turbo,CO900473642,Dembow - Cabecera - Turbo,Cabecera (Bga),2.59,2700.0,3000.0
25/5/2026,Bogotá,Green House Fd - Turbo,CO900438452,Green House Chapinero - Turbo,Chapinero,2.58,2700.0,3000.0
25/5/2026,Bogotá,The Breakfast Club - Turbo,CO900475212,The Breakfast Club Andes - Turbo,Andes,2.56,2400.0,2400.0
25/5/2026,Medellín,Burrito Cantina - Turbo,CO900467385,Burrito Cantina Laureles - Turbo,Laureles,1.0,2700.0,3000.0
25/5/2026,Medellín,Burrito Cantina - Turbo,CO900467377,Burrito Cantina Manila - Turbo,Manila,1.59,3000.0,3000.0
25/5/2026,Barranquilla,Green House Fd - Turbo,CO900438451,Green House Barranquilla - Turbo,Barranquilla,2.55,2700.0,3000.0
25/5/2026,Cali,Sanduches el Jefe - Turbo,CO900419506,Sandwich El Jefe San Fernando - Turbo,San Fernando,2.55,3000.0,3000.0
25/5/2026,Bogotá,Ñamgucheria Sandwiches - Turbo,CO900473582,Ñamguchería Kennedy - Turbo,Kennedy,2.54,2400.0,2400.0
25/5/2026,Cartagena,Brunch & Munch - Turbo,CO900481032,Brunch & Munch - Cartagena - Turbo,Cartagena,2.54,2400.0,2400.0
25/5/2026,Bogotá,Avocalia Turbo,CO900405546,Avocalia - Villa Del Prado - Turbo,Villa del Prado,2.53,2400.0,2400.0
25/5/2026,Bogotá,Cinnabon Foodology - Turbo,CO900410068,Cinnabon Chapinero - Turbo,Chapinero,2.52,2700.0,3000.0
25/5/2026,Bogotá,Avocalia Turbo,CO900464312,Avocalia Cl 109 - Turbo,Calle 109,2.49,2700.0,3000.0
25/5/2026,Bogotá,Cinnabon - Turbo,CO900463784,Cinnabon Cl 109 - Turbo,Calle 109,2.49,3000.0,3000.0
25/5/2026,Bogotá,Mañanero Diario - Turbo,CO900475202,Mañanero Diario Cl 109 - Turbo,Calle 109,2.47,2400.0,3000.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900472133,Honest Food Villa Del Prado - Turbo,Villa del Prado,2.47,2400.0,2400.0
25/5/2026,Bogotá,Green House Fd - Turbo,CO900438449,Green House Parque 93 - Turbo,Parque 93 / Castellana,2.44,2700.0,2700.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900472137,Honest Food Chapinero - Turbo,Chapinero,2.44,2700.0,3000.0
25/5/2026,Bogotá,Señor Burrito. - Turbo,CO900467426,Señor Burrito Chapinero - Turbo,Chapinero,2.44,2700.0,3000.0
25/5/2026,Cali,Desayunos de la Abuela - Turbo,CO900472679,Desayunos de la Abuela Ingenio - Turbo,Ingenio,2.44,2400.0,2400.0
25/5/2026,Bucaramanga,la Cuadra Desayunos Caseros - Turbo,CO900470910,La Cuadra Desayunos Caseros Cabecera - Turbo,Cabecera (Bga),2.43,3000.0,3000.0
25/5/2026,Cali,La Cuadra - Turbo,CO900416200,La Cuadra Cali - San Fernando - Turbo,San Fernando,2.43,2700.0,2700.0
25/5/2026,Medellín,Burritos & Co - Turbo,CO900410576,Burritos & Co Manila - Medellin - Turbo,Manila,1.25,3000.0,3000.0
25/5/2026,Bucaramanga,Señor Burrito. - Turbo,CO900467424,Señor Burrito Cabecera - Turbo,Cabecera (Bga),2.42,3000.0,3000.0
25/5/2026,Bogotá,Honest Food Fdl - Turbo,CO900472138,Honest Food Calle 93 - Turbo,Parque 93 / Castellana,2.41,2400.0,2400.0
25/5/2026,Cali,Señor Burrito. - Turbo,CO900467419,Señor Burrito San Fernando - Turbo,San Fernando,2.41,2700.0,3000.0
